"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0451898188093184,0.0328947368421053,0.0328947368421053,0.0328947368421053,0.0255102040816327,0.0265957446808511,0.0641025641025641,0.27778180763093,0.162828519385896,0.178571428571429,0.00409836065573771,0.00614754098360656,0.00614754098360656
0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0451898188093184,0.0328947368421053,0.0328947368421053,0.0328947368421053,0.0255102040816327,0.0265957446808511,0.0641025641025641,0.27778180763093,0.162828519385896,0.178571428571429,0.00409836065573771,0.00614754098360656,0.00614754098360656
0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0451898188093184,0.0328947368421053,0.0328947368421053,0.0328947368421053,0.0255102040816327,0.0265957446808511,0.0641025641025641,0.27778180763093,0.162828519385896,0.178571428571429,0.00409836065573771,0.00614754098360656,0.00614754098360656
0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0451898188093184,0.0328947368421053,0.0328947368421053,0.0328947368421053,0.0255102040816327,0.0265957446808511,0.0641025641025641,0.27778180763093,0.162828519385896,0.178571428571429,0.00409836065573771,0.00614754098360656,0.00614754098360656
0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0451898188093184,0.0328947368421053,0.0328947368421053,0.0328947368421053,0.0255102040816327,0.0265957446808511,0.0641025641025641,0.27778180763093,0.162828519385896,0.178571428571429,0.00409836065573771,0.00614754098360656,0.00614754098360656
0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0451898188093184,0.0328947368421053,0.0328947368421053,0.0328947368421053,0.0255102040816327,0.0265957446808511,0.0641025641025641,0.27778180763093,0.162828519385896,0.178571428571429,0.00409836065573771,0.00614754098360656,0.00614754098360656
0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0451898188093184,0.0328947368421053,0.0328947368421053,0.0328947368421053,0.0255102040816327,0.0265957446808511,0.0641025641025641,0.27778180763093,0.162828519385896,0.178571428571429,0.00409836065573771,0.00614754098360656,0.00614754098360656
0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0451898188093184,0.0328947368421053,0.0328947368421053,0.0328947368421053,0.0255102040816327,0.0265957446808511,0.0641025641025641,0.27778180763093,0.162828519385896,0.178571428571429,0.00409836065573771,0.00614754098360656,0.00614754098360656
0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0451898188093184,0.0328947368421053,0.0328947368421053,0.0328947368421053,0.0255102040816327,0.0265957446808511,0.0641025641025641,0.27778180763093,0.162828519385896,0.178571428571429,0.00409836065573771,0.00614754098360656,0.00614754098360656
0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0451898188093184,0.0328947368421053,0.0328947368421053,0.0328947368421053,0.0255102040816327,0.0265957446808511,0.0641025641025641,0.27778180763093,0.162828519385896,0.178571428571429,0.00409836065573771,0.00614754098360656,0.00614754098360656
